advertisement,city,community,distance,houseInfo,link,price,time,title
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,--74.55㎡东西3室1厅1卫,/zufang/HZ2811680274306301952.html,5700,5天前维护,整租·杭州未来广场银天金城 3室1厅 东/西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城福田花园,,--142.00㎡南4室2厅2卫,/zufang/HZ2812151624116469760.html,,,整租·福田花园 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--89.00㎡南2室1厅2卫,/zufang/HZ2812884020822810624.html,,,整租·湖山帝景湾南苑 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--57.58㎡东1室1厅1卫,/zufang/HZ2797848645435924480.html,,,整租·杉杉恒和依山郡 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林闲林山水丹枫苑,5.481,--200.00㎡南北3室2厅2卫,/zufang/HZ2812137187372974080.html,5000,今天维护,整租·闲林山水丹枫苑 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城瑞城熙园,,--175.66㎡南4室2厅2卫,/zufang/HZ2798501510823288832.html,,,整租·瑞城熙园 4室2厅 复式 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林新明半岛,,--271.40㎡南5室2厅3卫,/zufang/HZ2762434208969801728.html,,,整租·新明半岛 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城景瑞御蓝湾,,--89.00㎡南2室2厅1卫,/zufang/HZ2818098375092871168.html,,,整租·景瑞御蓝湾 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--89.00㎡南2室2厅1卫,/zufang/HZ2783325165365231616.html,,,整租·绿城桃源小镇品霞苑 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城富力西溪悦墅,4.166,--140.00㎡南北4室2厅3卫,/zufang/HZ2755609452039110656.html,12800,1天前维护,整租·富力西溪悦墅 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃花源,,--344.90㎡南5室3厅4卫,/zufang/HZ2797821504875151360.html,,,整租·绿城桃花源 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林雅居乐国际花园,,--89.00㎡东南3室2厅2卫,/zufang/HZ2701999462817480704.html,,,整租·雅居乐国际花园 3室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城复泰雅宸华庭,3.227,--103.00㎡南3室2厅2卫,/zufang/HZ2755108209064165376.html,2200,2天前维护,整租·复泰雅宸华庭 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--98.49㎡南北4室2厅2卫,/zufang/HZ2753632743488765952.html,8300,2天前维护,整租·欧美金融城 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城富力天贸广场,,--128.92㎡南2室1厅0卫,/zufang/HZ2753658955565121536.html,,,整租·富力天贸广场 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城青枫墅园二期-鹭语阁排屋,1.705,--145.69㎡南北6室4厅4卫,/zufang/HZ2152097163230838784.html,8000,1天前维护,整租·青枫墅园二期-鹭语阁排屋 6室4厅 跃层 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖果岭,,--309.00㎡南5室2厅3卫,/zufang/HZ2738963499937177600.html,,,整租·新湖果岭 5室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林融创金成江南府,,--148.00㎡南5室2厅3卫,/zufang/HZ2740415679248203776.html,,,整租·融创金成江南府 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林赞成乐山红叶,,--88.34㎡南3室1厅1卫,/zufang/HZ2796929941764317184.html,,,整租·赞成乐山红叶 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城圆乡名筑,,--160.00㎡南4室1厅2卫,/zufang/HZ2740520262901972992.html,,,整租·圆乡名筑 4室1厅 错层 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城理想西溪金座,,--134.23㎡南3室2厅3卫,/zufang/HZ2742001458542018560.html,,,整租·理想西溪金座 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖菲林山,3.227,--115.60㎡东3室2厅2卫,/zufang/HZ2760787673680986112.html,4800,今天维护,整租·新湖菲林山 3室2厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林南湖大厦,,--55.87㎡东南1室1厅1卫,/zufang/HZ2741929867569807360.html,,,整租·南湖大厦 1室1厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林海伦堡棠锦,,--133.00㎡南北3室2厅2卫,/zufang/HZ2798456069993529344.html,,,整租·海伦堡棠锦 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--110.00㎡东南2室2厅3卫,/zufang/HZ2744886066715828224.html,,,整租·杉杉恒和依山郡 2室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城理想西溪金座,,--61.20㎡南1室1厅1卫,/zufang/HZ2743668409916203008.html,,,整租·理想西溪金座 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城理想西溪金座,,--54.00㎡北2室1厅2卫,/zufang/HZ2764457006219149312.html,,,整租·理想西溪金座 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城金源公寓(余杭),,--90.00㎡南3室2厅1卫,/zufang/HZ2746388456123924480.html,,,整租·金源公寓(余杭) 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城江南雅居,,--88.00㎡南2室2厅1卫,/zufang/HZ2815734547373621248.html,,,整租·江南雅居 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城复地上城,3.072,--120.00㎡南北2室2厅1卫,/zufang/HZ2815759144240283648.html,4000,3天前维护,整租·复地上城 2室2厅 跃层 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西园·凤兴花园,,--134.09㎡南3室2厅2卫,/zufang/HZ2774613404772466688.html,,,整租·西园·凤兴花园 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欣龙华府公寓,,--125.00㎡南5室2厅3卫,/zufang/HZ2808713429748563968.html,,,整租·欣龙华府公寓 5室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城万通时尚公馆,1.739,--109.00㎡南西3室2厅2卫,/zufang/HZ2816490315949539328.html,6500,今天维护,整租·万通时尚公馆 3室2厅 南/西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城湖山帝景湾,,--89.39㎡南北3室2厅1卫,/zufang/HZ2816019383640932352.html,,,整租·湖山帝景湾 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城华夏之心,,--43.73㎡西北1室1厅1卫,/zufang/HZ2776067439283683328.html,,,整租·华夏之心 1室1厅 西北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林新西湖小镇,,--88.84㎡南西北2室2厅1卫,/zufang/HZ2806552788845740032.html,,,整租·新西湖小镇 2室2厅 南/西北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新西湖小镇,,--89.00㎡南北2室2厅1卫,/zufang/HZ2806547538273116160.html,,,整租·新西湖小镇 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城创客空间大厦,,--43.00㎡北2室1厅1卫,/zufang/HZ2816098032855564288.html,,,整租·创客空间大厦 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林新明半岛,,--87.79㎡南北2室2厅2卫,/zufang/HZ2806580507054448640.html,,,整租·新明半岛 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林东海闲湖城印象加州,,--118.00㎡东南3室2厅2卫,/zufang/HZ2743464358133899264.html,,,整租·东海闲湖城印象加州 3室2厅 东/南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城太炎花苑,,--120.00㎡南4室1厅2卫,/zufang/HZ2820214854059827200.html,,,整租·太炎花苑 4室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖菲林山,,--89.00㎡南北4室2厅2卫,/zufang/HZ2820883491422740480.html,,,整租·新湖菲林山 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--49.00㎡西北1室1厅1卫,/zufang/HZ2820455229085466624.html,4500,4天前维护,整租·欧美金融城 1室1厅 西北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林新明半岛,,--173.90㎡东南4室3厅2卫,/zufang/HZ2798339530099261440.html,,,整租·新明半岛 4室3厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城众安学君里,,--118.20㎡南2室1厅1卫,/zufang/HZ2791131329972928512.html,,,整租·众安学君里 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林江南新港公寓,,--72.20㎡南北2室2厅1卫,/zufang/HZ2799172259405897728.html,,,整租·江南新港公寓 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林南湖大厦,,--44.05㎡南2室1厅1卫,/zufang/HZ2747790623813156864.html,,,整租·南湖大厦 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林盛世嘉园,6.039,--91.00㎡南北2室2厅1卫,/zufang/HZ2807996006338134016.html,3300,3天前维护,整租·盛世嘉园 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城阳光城未来悦MAX,,--125.00㎡南3室1厅1卫,/zufang/HZ2813020096644259840.html,,,整租·阳光城未来悦MAX 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城中南未来里,,--52.26㎡东南南2室2厅2卫,/zufang/HZ2813615554131402752.html,,,合租·中南未来里 2居室 东南/南卧,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城南湖丽景,,--397.00㎡南北6室2厅6卫,/zufang/HZ2813752444268855296.html,,,整租·南湖丽景 6室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城熙园,,--240.00㎡南北4室2厅5卫,/zufang/HZ2814319091592986624.html,,,整租·瑞城熙园 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林融创金成西溪海,3.296,--88.54㎡南3室1厅1卫,/zufang/HZ2780242141790601216.html,4200,4天前维护,整租·融创金成西溪海 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城阳光城未来悦MAX,,--106.81㎡南西4室2厅1卫,/zufang/HZ2819620594625290240.html,,,整租·阳光城未来悦MAX 4室2厅 南/西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林岸上蓝山,,--157.19㎡南北4室2厅3卫,/zufang/HZ2779639990429425664.html,,,整租·岸上蓝山 4室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林雅居乐国际花园,,--127.27㎡西南4室2厅2卫,/zufang/HZ2779764776535072768.html,,,整租·雅居乐国际花园 4室2厅 西南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林白云深处,,--237.00㎡南4室3厅2卫,/zufang/HZ2780402689211629568.html,,,整租·白云深处 4室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林盛世嘉园,,--36.75㎡北1室0厅1卫,/zufang/HZ2817245871413141504.html,,,整租·盛世嘉园 1室0厅 北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城福临花苑,,--85.74㎡南3室1厅2卫,/zufang/HZ2811640272255975424.html,,,整租·福临花苑 3室1厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林闲林山水紫薇苑,,--122.20㎡东南南3室2厅2卫,/zufang/HZ2783973446093111296.html,,,整租·闲林山水紫薇苑 3室2厅 东南/南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城西溪北苑东区,,--90.00㎡南2室2厅1卫,/zufang/HZ2812381491588505600.html,,,整租·西溪北苑东区 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城富力新线公园,,--133.00㎡东4室2厅2卫,/zufang/HZ2762407078365495296.html,,,整租·富力新线公园 4室2厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城北大资源未名府,5.74,--130.00㎡南北4室2厅2卫,/zufang/HZ2803011152940892160.html,8500,3天前维护,整租·北大资源未名府 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林佳兆业西溪璞园,,--89.00㎡东南3室1厅1卫,/zufang/HZ2818810996754489344.html,,,整租·佳兆业西溪璞园 3室1厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城飞鸟客,,--62.80㎡南3室2厅2卫,/zufang/HZ2803032714683621376.html,,,整租·飞鸟客 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林新明半岛,,--57.00㎡南1室1厅1卫,/zufang/HZ2821863841439424512.html,,,整租·新明半岛 1室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新明半岛,,--143.30㎡东东南3室1厅2卫,/zufang/HZ2822566766247682048.html,,,整租·新明半岛 3室1厅 东/东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林浙江油田公司机关事务中心,,--63.00㎡南2室2厅1卫,/zufang/HZ2822450877359996928.html,,,整租·浙江油田公司机关事务中心 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林爵士风情花园,,--110.00㎡南3室1厅2卫,/zufang/HZ2822504770265423872.html,,,整租·爵士风情花园 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林闲林山水木兰苑,,--178.00㎡南5室2厅3卫,/zufang/HZ2823783038540840960.html,,,整租·闲林山水木兰苑 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林竹海水韵,4.235,--87.42㎡南北3室2厅1卫,/zufang/HZ2825155729751810048.html,3000,1天前维护,整租·竹海水韵 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林竹海水韵春风里,,--89.00㎡南3室1厅1卫,/zufang/HZ2825948337805729792.html,,,整租·竹海水韵春风里 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新西湖小镇,,--30.00㎡南2室1厅1卫,/zufang/HZ2826628509521149952.html,,,合租·新西湖小镇 2居室 南卧,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林竹海水韵春风里,,--89.00㎡南3室2厅1卫,/zufang/HZ2826812085047140352.html,,,整租·竹海水韵春风里 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林金岸提香,,--30.00㎡南5室1厅1卫,/zufang/HZ2826888743225393152.html,,,合租·金岸提香 5居室 南卧,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林岸上蓝山,,--136.00㎡南北5室1厅4卫,/zufang/HZ2818840085964005376.html,,,整租·岸上蓝山 5室1厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林金岸提香,,--240.00㎡东南5室3厅4卫,/zufang/HZ2813106676423729152.html,,,整租·金岸提香 5室3厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林白云深处,,--230.00㎡南4室2厅4卫,/zufang/HZ2786085709037961216.html,,,整租·白云深处 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城华夏之心,,--52.00㎡南1室1厅1卫,/zufang/HZ2788451192626216960.html,,,整租·华夏之心 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城同城印象花苑北区,,--82.00㎡东3室2厅1卫,/zufang/HZ2814313898910957568.html,,,整租·同城印象花苑北区 3室2厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城众安学君里,,--118.15㎡东南西北3室2厅2卫,/zufang/HZ2814508980418912256.html,,,整租·众安学君里 3室2厅 东/南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--75.00㎡北2室2厅1卫,/zufang/HZ2815011813689655296.html,,,整租·杉杉恒和依山郡 2室2厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城景瑞御蓝湾,,--127.00㎡南3室1厅2卫,/zufang/HZ2800042412884901888.html,,,整租·景瑞御蓝湾 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城合景天峻,,--110.24㎡南3室2厅2卫,/zufang/HZ2799810056471199744.html,,,整租·合景天峻 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--107.00㎡南2室2厅1卫,/zufang/HZ2798633916964282368.html,,,整租·湖山帝景湾南苑 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西溪永乐城,,--49.95㎡北1室1厅1卫,/zufang/HZ2783908838720405504.html,,,整租·西溪永乐城 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖果岭,2.331,--309.35㎡南北4室2厅3卫,/zufang/HZ2786250765042728960.html,8950,3天前维护,整租·新湖果岭 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城锦绣时代中心,,--95.00㎡南北2室1厅1卫,/zufang/HZ2716632500238548992.html,,,整租·锦绣时代中心 2室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城熙园,,--175.66㎡南北4室1厅3卫,/zufang/HZ2786274022063603712.html,,,整租·瑞城熙园 4室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西房余杭公馆,,--112.00㎡南北3室2厅2卫,/zufang/HZ2786123242581270528.html,,,整租·西房余杭公馆 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林竹海水韵,,--160.00㎡南北4室2厅2卫,/zufang/HZ2715207785574318080.html,,,整租·竹海水韵 4室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--118.00㎡南4室1厅2卫,/zufang/HZ2821826084264755200.html,,,整租·绿城桃源小镇 4室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
