web-scraper-order,web-scraper-start-url,title,house,totalPrice,unitPrice,area,houseInfo
"1624764768-7956","https://hz.lianjia.com/ershoufang/yuhang/pg81","近地铁自住精装拎包入住大阳台视野开阔","庭院深深","420万","单价32793元/平米","未来科技城","3室2厅 | 128.08平米 | 西 南 北 | 精装 | 17层  | 板楼"
"1624764723-7604","https://hz.lianjia.com/ershoufang/yuhang/pg93","满五唯一，地铁口，大平层，看房方便，诚心出售","新明半岛","450万","单价28124元/平米","闲林","4室2厅 | 160.01平米 | 南 北 | 毛坯 | 9层  | 板楼"
"1624765028-10336","https://hz.lianjia.com/ershoufang/yuhang/pg2","春风里蜜糖精装好房，准满五，看房方便，诚心出售","竹海水韵春风里","399万","单价36168元/平米","闲林","3室2厅 | 110.32平米 | 南 | 精装 | 18层  | 板塔结合"
"1624764765-7918","https://hz.lianjia.com/ershoufang/yuhang/pg82","不靠高架，简单装修，诚心出售，次新小区","众安学君里","360万","单价40215元/平米","未来科技城","3室2厅 | 89.52平米 | 南 | 简装 | 低楼层(共24层)  | 板楼"
"1624765009-10146","https://hz.lianjia.com/ershoufang/yuhang/pg8","房东诚心出售，里面有租客。看房提前预约。","闲林山水紫薇苑","413万","单价21780元/平米","闲林","4室2厅 | 189.63平米 | 南 | 简装 | 5层  | 板楼"
"1624764719-7568","https://hz.lianjia.com/ershoufang/yuhang/pg94","文一西路沿线满5唯一户型方正采光充足精装修拎包入住","同城印象花苑东区","400万","单价30087元/平米","未来科技城","3室2厅 | 132.95平米 | 南 北 | 精装 | 6层  | 塔楼"
"1624764911-9276","https://hz.lianjia.com/ershoufang/yuhang/pg37","房子是边套，楼层好，户型好 采光好  价格可谈","绿城桃源小镇","395万","单价28909元/平米","闲林","4室2厅 | 136.64平米 | 东 | 精装 | 33层  | 板塔结合"
"1624765025-10297","https://hz.lianjia.com/ershoufang/yuhang/pg3","翡翠城夹边套小三居，满五年，高楼层，看房方便有钥匙","翡翠城二期","415万","单价46343元/平米","翡翠城","3室2厅 | 89.55平米 | 南 北 | 精装 | 18层  | 板楼"
"1624764840-8611","https://hz.lianjia.com/ershoufang/yuhang/pg59","精装修，楼层高， 视野佳采光好，诚心出售","青枫墅园","500万","单价56193元/平米","未来科技城","3室2厅 | 88.98平米 | 南 | 简装 | 高楼层(共11层)  | 板楼"
"1624764768-7947","https://hz.lianjia.com/ershoufang/yuhang/pg81","家电全是博士   中上楼层   精装修  看房提前联系","欧美金融城","660万","单价74075元/平米","未来科技城","3室2厅 | 89.1平米 | 南 | 精装 | 中楼层(共47层)  | 板楼"
"1624764889-9059","https://hz.lianjia.com/ershoufang/yuhang/pg44","绿城管理，满五唯一，业主诚心出售","恒厚阳光城","328万","单价36272元/平米","闲林","3室2厅 | 90.43平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼"
"1624764696-7386","https://hz.lianjia.com/ershoufang/yuhang/pg100","精装修，一楼带地下室，房东诚心置换","金岸提香","500万","单价44178元/平米","闲林","6室2厅 | 113.18平米 | 南 北 | 精装 | 18层  | 板楼"
"1624765003-10084","https://hz.lianjia.com/ershoufang/yuhang/pg10","诚心卖 房东住过三个月 一直空置 很清爽   看中能签字","良渚文化村白鹭郡北","399万","单价30048元/平米","良渚","3室2厅 | 132.79平米 | 南 | 精装 | 5层  | 板塔结合"
"1624764867-8868","https://hz.lianjia.com/ershoufang/yuhang/pg51","中高楼层  西边套  光线充足  位置安静","荆山翠谷","388万","单价31286元/平米","闲林","3室2厅 | 124.02平米 | 南 北 | 精装 | 高楼层(共17层)  | 板楼"
"1624764979-9875","https://hz.lianjia.com/ershoufang/yuhang/pg17","地铁口精装好房，边套双阳台，视野好","融创瑷颐湾","550万","单价46099元/平米","万达广场","4室2厅 | 119.31平米 | 南 | 精装 | 27层  | 板塔结合"
"1624764860-8805","https://hz.lianjia.com/ershoufang/yuhang/pg53","自住装修 房东诚心出售 看房方便","闲林山水木兰苑","338万","单价28519元/平米","闲林","3室2厅 | 118.52平米 | 南 | 精装 | 5层  | 板塔结合"
"1624764771-7995","https://hz.lianjia.com/ershoufang/yuhang/pg80","众安学君里，3房户型，楼层好，房东诚心出售。","众安学君里","300万","单价33419元/平米","未来科技城","3室2厅 | 89.77平米 | 南 北 | 毛坯 | 低楼层(共24层)  | 板楼"
"1624764987-9924","https://hz.lianjia.com/ershoufang/yuhang/pg15","房子是满五唯一，没有多的税费。 诚心出售，看房方便","窑山花园","190万","单价15057元/平米","瓶窑","3室1厅 | 126.19平米 | 南 | 精装 | 5层  | 板楼"
"1624764787-8144","https://hz.lianjia.com/ershoufang/yuhang/pg75","五常站300米，50年产权，民水、民电通燃气","理想西溪金座","215万","单价26226元/平米","未来科技城","3室2厅 | 81.98平米 | 南 | 简装 | 低楼层(共9层)  | 塔楼"
"1624764781-8074","https://hz.lianjia.com/ershoufang/yuhang/pg77","映月台精装小三房，刚需贴心选择，诚心出售，欢迎咨询","合景映月台","460万","单价53340元/平米","未来科技城","3室2厅 | 86.24平米 | 南 | 精装 | 7层  | 板楼"
"1624764963-9734","https://hz.lianjia.com/ershoufang/yuhang/pg22","此房为小三房，看房方便，诚心出售","绿城桃源小镇","275万","单价30744元/平米","闲林","3室1厅 | 89.45平米 | 南 北 | 精装 | 11层  | 板塔结合"
"1624764895-9122","https://hz.lianjia.com/ershoufang/yuhang/pg42","复式精装   拎包入住   绿城服务","绿城桃源小镇","432万","单价29953元/平米","闲林","4室2厅 | 144.23平米 | 南 北 | 精装 | 11层  | 板塔结合"
"1624764834-8548","https://hz.lianjia.com/ershoufang/yuhang/pg61","此房满五不唯一，楼层视野好，未来科技城板块","保亿丽景山","380万","单价43360元/平米","未来科技城","3室2厅 | 87.64平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼"
"1624765028-10325","https://hz.lianjia.com/ershoufang/yuhang/pg2","融创品质小区 开发商统一装修 楼层好 诚心出售","融创金成江南府","365万","单价40615元/平米","闲林","3室2厅 | 89.87平米 | 南 北 | 精装 | 高楼层(共26层)  | 板塔结合"
"1624764847-8668","https://hz.lianjia.com/ershoufang/yuhang/pg57","此房唯一  大面积跃层 采光好","岸上蓝山","420万","单价19171元/平米","闲林","6室1厅 | 219.09平米 | 南 | 毛坯 | 高楼层(共15层)  | 板楼"
"1624764860-8787","https://hz.lianjia.com/ershoufang/yuhang/pg53","楼层好，简装，，  ......诚心卖","闲林山水紫薇苑","280万","单价31607元/平米","闲林","2室1厅 | 88.59平米 | 南 | 简装 | 高楼层(共18层)  | 板塔结合"
"1624764723-7601","https://hz.lianjia.com/ershoufang/yuhang/pg93","精装修，全明户型，带家具家电，业主诚售","良渚文化村白鹭郡东","400万","单价31536元/平米","良渚","3室2厅 | 126.84平米 | 南 | 精装 | 5层  | 板塔结合"
"1624765003-10093","https://hz.lianjia.com/ershoufang/yuhang/pg10","绿城管理，人车分流，满五唯一业主诚心出售","金岸提香","218万","单价32822元/平米","闲林","2室2厅 | 66.42平米 | 南 | 精装 | 18层  | 板塔结合"
"1624764907-9257","https://hz.lianjia.com/ershoufang/yuhang/pg38","跃式户型，50万装修，实际使用面积大，基本没住过","大华海派风景","398万","单价45351元/平米","万达广场","3室2厅 | 87.76平米 | 南 | 精装 | 低楼层(共11层)  | 板楼"
"1624764708-7464","https://hz.lianjia.com/ershoufang/yuhang/pg97","未来科技城西溪蓝海  业主自住装修 诚心出售高楼层","西溪蓝海","415万","单价51856元/平米","未来科技城","2室1厅 | 80.03平米 | 南 | 精装 | 中楼层(共26层)  | 板塔结合"
"1624765012-10177","https://hz.lianjia.com/ershoufang/yuhang/pg7","众安学君里 3室2厅 南","众安学君里","285万","单价31745元/平米","未来科技城","3室2厅 | 89.78平米 | 南 | 毛坯 | 高楼层(共24层)  | 板塔结合"
"1624764966-9753","https://hz.lianjia.com/ershoufang/yuhang/pg21","景观联排   连屋车库 全明地下室 带花园","三盛颐景御园","680万","单价40734元/平米","良渚","4室2厅 | 166.94平米 | 东南 南 | 毛坯 | 3层  | 板塔结合 | 联排别墅"
"1624764810-8360","https://hz.lianjia.com/ershoufang/yuhang/pg68","房东急售 满五无增值税  有车位 随时看房","亿丰蔚蓝郡","320万","单价35759元/平米","良渚","3室2厅 | 89.49平米 | 南 北 | 简装 | 23层  | 板楼"
"1624764882-8997","https://hz.lianjia.com/ershoufang/yuhang/pg46","房东诚心出售精装修满五东边套看房随时看此房位置好","岸上蓝山","290万","单价31427元/平米","闲林","3室1厅 | 92.28平米 | 南 | 精装 | 低楼层(共6层)  | 板楼"
"1624764854-8730","https://hz.lianjia.com/ershoufang/yuhang/pg55","标准大三房，自住精装修 采光佳，设施齐全，交通便利","闲林山水木兰苑","350万","单价27728元/平米","闲林","3室2厅 | 126.23平米 | 南 | 精装 | 5层  | 板塔结合"
"1624764860-8808","https://hz.lianjia.com/ershoufang/yuhang/pg53","自己装修，绿城物业，满五年，东边套带车位","绿城桃源小镇","450万","单价32201元/平米","闲林","4室2厅 | 139.75平米 | 东南 | 精装 | 31层  | 板塔结合"
"1624764926-9386","https://hz.lianjia.com/ershoufang/yuhang/pg33","绿城品质  次新房，业主诚心出售","绿城桃源小镇品霞苑","360万","单价40724元/平米","闲林","3室1厅 | 88.4平米 | 南 | 毛坯 | 高楼层(共30层)  | 板楼"
"1624764840-8626","https://hz.lianjia.com/ershoufang/yuhang/pg59","万科缦云坊 3室2厅 南","万科缦云坊","298万","单价33934元/平米","良渚","3室2厅 | 87.82平米 | 南 | 精装 | 10层  | 板塔结合"
"1624765012-10178","https://hz.lianjia.com/ershoufang/yuhang/pg7","三跃四，面积总共有120多方，精装带空调和地暖","杉杉恒和依山郡","131万","单价16221元/平米","未来科技城","3室2厅 | 80.76平米 | 南 | 精装 | 4层  | 板楼"
"1624764993-9987","https://hz.lianjia.com/ershoufang/yuhang/pg13","满5年，自住清爽装修，楼层好，小区中间位置","人和家园","335万","单价25426元/平米","留下","3室2厅 | 131.76平米 | 南 | 精装 | 18层  | 板楼"
"1624764886-9034","https://hz.lianjia.com/ershoufang/yuhang/pg45","大三房 精装修 低密度洋房 诚心出售","岸上蓝山","350万","单价25500元/平米","闲林","3室2厅 | 137.26平米 | 南 | 精装 | 中楼层(共18层)  | 板楼"
"1624764847-8664","https://hz.lianjia.com/ershoufang/yuhang/pg57","高档装修、南北通位置好！三面采光视野开阔","雅居乐国际花园","420万","单价33040元/平米","闲林","4室2厅 | 127.12平米 | 南 | 精装 | 32层  | 塔楼"
"1624765006-10124","https://hz.lianjia.com/ershoufang/yuhang/pg9","仁和 住宅价格美丽 真实 看房随时 满五唯一","凯文和平雅苑","205万","单价22783元/平米","仁和","3室2厅 | 89.98平米 | 南 北 | 精装 | 6层  | 板楼"
"1624764993-9992","https://hz.lianjia.com/ershoufang/yuhang/pg13","楼层好，自住装修 诚心出售 看房方便","东田玉城","270万","单价29931元/平米","良渚","3室2厅 | 90.21平米 | 南 | 精装 | 11层  | 板塔结合"
"1624764824-8461","https://hz.lianjia.com/ershoufang/yuhang/pg64","诚心出售，看房方便，低密度洋房，楼层好，阿里旁","大华西溪风情澄品","540万","单价60620元/平米","西溪","3室2厅 | 89.08平米 | 南 | 简装 | 9层  | 板楼"
"1624764768-7960","https://hz.lianjia.com/ershoufang/yuhang/pg81","边套，高楼层，视野开阔，房东诚心出售。","融创金成英特学府","369万","单价41276元/平米","未来科技城","3室2厅 | 89.4平米 | 南 | 精装 | 18层  | 板塔结合"
"1624764993-9998","https://hz.lianjia.com/ershoufang/yuhang/pg13","九衡公寓，小户型，三开间朝南，有阳台，实用面积多","九衡公寓","238万","单价32693元/平米","良渚","2室1厅 | 72.8平米 | 南 北 | 精装 | 11层  | 板塔结合"
"1624764936-9498","https://hz.lianjia.com/ershoufang/yuhang/pg30","大三房，中间楼层，绿城物业，得房率高","润和西溪郡","398万","单价34959元/平米","闲林","3室2厅 | 113.85平米 | 南 | 毛坯 | 高楼层(共18层)  | 板塔结合"
"1624764956-9667","https://hz.lianjia.com/ershoufang/yuhang/pg24","此房看房方便，楼层位置好，看房你方便","竹海水韵","380万","单价43514元/平米","闲林","3室2厅 | 87.33平米 | 南 北 | 简装 | 18层  | 板楼"
"1624764966-9754","https://hz.lianjia.com/ershoufang/yuhang/pg21","越秀星汇尚城 户型方正 人车分流 诚心出售","越秀星汇尚城","382万","单价44081元/平米","万达广场","3室2厅 | 86.66平米 | 南 | 精装 | 25层  | 板楼"
"1624764990-9978","https://hz.lianjia.com/ershoufang/yuhang/pg14","楼层优质，南北通风好，总价低。装修清爽","桥南新村","155万","单价17058元/平米","瓶窑","3室2厅 | 90.87平米 | 南 | 简装 | 5层  | 板楼"
"1624764857-8756","https://hz.lianjia.com/ershoufang/yuhang/pg54","：自主精装修，满五年，看方便，带花园","爵士风情花园","345万","单价29377元/平米","闲林","3室2厅 | 117.44平米 | 南 北 | 精装 | 低楼层(共5层)  | 板楼"
"1624764847-8672","https://hz.lianjia.com/ershoufang/yuhang/pg57","精装修 家具全 交通便利 视野好 离综合体近","闲林山水紫薇苑","295万","单价32936元/平米","闲林","2室1厅 | 89.57平米 | 南 | 精装 | 中楼层(共18层)  | 板楼"
"1624764953-9643","https://hz.lianjia.com/ershoufang/yuhang/pg25","房东诚心出售，绿城物业，看房方便，","绿城桃源小镇","300万","单价33887元/平米","闲林","2室1厅 | 88.53平米 | 南 | 毛坯 | 18层  | 板塔结合"
"1624764843-8656","https://hz.lianjia.com/ershoufang/yuhang/pg58","未来科技城16号线地铁品，精装修小三房 ，拎包入住","景瑞御蓝湾","278万","单价33041元/平米","未来科技城","3室1厅 | 84.14平米 | 南 | 精装 | 24层  | 塔楼"
"1624764696-7380","https://hz.lianjia.com/ershoufang/yuhang/pg100","良渚遗址公园旁，瓶窑精装电梯房，诚心出售","美好桂花溪园","400万","单价31649元/平米","瓶窑","3室2厅 | 126.39平米 | 西 | 精装 | 11层  | 板楼"
"1624764719-7577","https://hz.lianjia.com/ershoufang/yuhang/pg94","婚房精装修，中间楼层，视野开阔，房东诚心出售","赞成乐山红叶","490万","单价38255元/平米","闲林","4室1厅 | 128.09平米 | 南 | 精装 | 20层  | 塔楼"
"1624765006-10109","https://hz.lianjia.com/ershoufang/yuhang/pg9","此房三室两卫 三开间朝南全明户型 南向小区花园采光好","万科未来城三期梦溪里","328万","单价36661元/平米","良渚","3室2厅 | 89.47平米 | 南 | 精装 | 21层  | 板楼"
"1624764735-7697","https://hz.lianjia.com/ershoufang/yuhang/pg90","东边套，满5唯一、三开间朝南带大露台。实用改善型。","西城时代家园","420万","单价33051元/平米","未来科技城","3室2厅 | 127.08平米 | 南 北 | 简装 | 6层  | 平房"
"1624764843-8645","https://hz.lianjia.com/ershoufang/yuhang/pg58","万科北宸之光诚心卖，中 心位置，精装自住3房","万科北宸之光二期","365万","单价41464元/平米","万达广场","3室2厅 | 88.03平米 | 南 | 精装 | 28层  | 板塔结合"
"1624764907-9259","https://hz.lianjia.com/ershoufang/yuhang/pg38","精装买一层  用两层 诚心出售","绿城桃源小镇","530万","单价56192元/平米","闲林","4室2厅 | 94.32平米 | 南 | 精装 | 18层  | 板塔结合"
"1624764993-9994","https://hz.lianjia.com/ershoufang/yuhang/pg13","房子满五唯一 诚心置换 看中可谈。","九衡公寓","240万","单价33408元/平米","良渚","2室2厅 | 71.84平米 | 南 | 精装 | 11层  | 板塔结合"
